PeriodEnd,PeriodStart,Period,AirTemp,Ghi
2013-05-27T21:00:00Z,2013-05-27T20:00:00Z,PT60M,14.7,1
2013-05-27T22:00:00Z,2013-05-27T21:00:00Z,PT60M,14.6,68
2013-05-27T23:00:00Z,2013-05-27T22:00:00Z,PT60M,14.5,127
2013-05-28T00:00:00Z,2013-05-27T23:00:00Z,PT60M,14.4,168
2013-05-28T01:00:00Z,2013-05-28T00:00:00Z,PT60M,14.8,220
2013-05-28T02:00:00Z,2013-05-28T01:00:00Z,PT60M,15.5,434
2013-05-28T03:00:00Z,2013-05-28T02:00:00Z,PT60M,16.2,514
2013-05-28T04:00:00Z,2013-05-28T03:00:00Z,PT60M,16.6,387
2013-05-28T05:00:00Z,2013-05-28T04:00:00Z,PT60M,16.6,187
2013-05-28T06:00:00Z,2013-05-28T05:00:00Z,PT60M,16.6,64
2013-05-28T07:00:00Z,2013-05-28T06:00:00Z,PT60M,16.4,14
2013-05-28T08:00:00Z,2013-05-28T07:00:00Z,PT60M,16.0,0
2013-05-28T09:00:00Z,2013-05-28T08:00:00Z,PT60M,15.6,0
2013-05-28T10:00:00Z,2013-05-28T09:00:00Z,PT60M,15.3,0
2013-05-28T11:00:00Z,2013-05-28T10:00:00Z,PT60M,15.1,0
2013-05-28T12:00:00Z,2013-05-28T11:00:00Z,PT60M,14.9,0
2013-05-28T13:00:00Z,2013-05-28T12:00:00Z,PT60M,14.8,0
2013-05-28T14:00:00Z,2013-05-28T13:00:00Z,PT60M,14.9,0
2013-05-28T15:00:00Z,2013-05-28T14:00:00Z,PT60M,14.9,0
2013-05-28T16:00:00Z,2013-05-28T15:00:00Z,PT60M,14.8,0
2013-05-28T17:00:00Z,2013-05-28T16:00:00Z,PT60M,14.6,0
2013-05-28T18:00:00Z,2013-05-28T17:00:00Z,PT60M,14.3,0
2013-05-28T19:00:00Z,2013-05-28T18:00:00Z,PT60M,14.1,0
2013-05-28T20:00:00Z,2013-05-28T19:00:00Z,PT60M,14.0,0
2013-05-28T21:00:00Z,2013-05-28T20:00:00Z,PT60M,13.8,1
2013-05-28T22:00:00Z,2013-05-28T21:00:00Z,PT60M,13.8,55
2013-05-28T23:00:00Z,2013-05-28T22:00:00Z,PT60M,13.9,191
2013-05-29T00:00:00Z,2013-05-28T23:00:00Z,PT60M,14.0,328
2013-05-29T01:00:00Z,2013-05-29T00:00:00Z,PT60M,14.8,465
2013-05-29T02:00:00Z,2013-05-29T01:00:00Z,PT60M,16.0,537
2013-05-29T03:00:00Z,2013-05-29T02:00:00Z,PT60M,17.3,528
2013-05-29T04:00:00Z,2013-05-29T03:00:00Z,PT60M,18.0,463
2013-05-29T05:00:00Z,2013-05-29T04:00:00Z,PT60M,18.2,346
2013-05-29T06:00:00Z,2013-05-29T05:00:00Z,PT60M,18.3,194
2013-05-29T07:00:00Z,2013-05-29T06:00:00Z,PT60M,18.0,49
2013-05-29T08:00:00Z,2013-05-29T07:00:00Z,PT60M,17.4,0
2013-05-29T09:00:00Z,2013-05-29T08:00:00Z,PT60M,16.8,0
2013-05-29T10:00:00Z,2013-05-29T09:00:00Z,PT60M,16.1,0
2013-05-29T11:00:00Z,2013-05-29T10:00:00Z,PT60M,15.5,0
2013-05-29T12:00:00Z,2013-05-29T11:00:00Z,PT60M,14.8,0
2013-05-29T13:00:00Z,2013-05-29T12:00:00Z,PT60M,14.5,0
2013-05-29T14:00:00Z,2013-05-29T13:00:00Z,PT60M,14.6,0
2013-05-29T15:00:00Z,2013-05-29T14:00:00Z,PT60M,14.7,0
2013-05-29T16:00:00Z,2013-05-29T15:00:00Z,PT60M,14.5,0
2013-05-29T17:00:00Z,2013-05-29T16:00:00Z,PT60M,14.2,0
2013-05-29T18:00:00Z,2013-05-29T17:00:00Z,PT60M,13.8,0
2013-05-29T19:00:00Z,2013-05-29T18:00:00Z,PT60M,13.4,0
2013-05-29T20:00:00Z,2013-05-29T19:00:00Z,PT60M,13.1,0
2013-05-29T21:00:00Z,2013-05-29T20:00:00Z,PT60M,12.7,1
2013-05-29T22:00:00Z,2013-05-29T21:00:00Z,PT60M,12.9,76
2013-05-29T23:00:00Z,2013-05-29T22:00:00Z,PT60M,13.5,196
2013-05-30T00:00:00Z,2013-05-29T23:00:00Z,PT60M,14.1,364
2013-05-30T01:00:00Z,2013-05-30T00:00:00Z,PT60M,15.3,488
2013-05-30T02:00:00Z,2013-05-30T01:00:00Z,PT60M,16.9,537
2013-05-30T03:00:00Z,2013-05-30T02:00:00Z,PT60M,18.5,529
2013-05-30T04:00:00Z,2013-05-30T03:00:00Z,PT60M,19.2,465
2013-05-30T05:00:00Z,2013-05-30T04:00:00Z,PT60M,19.2,349
2013-05-30T06:00:00Z,2013-05-30T05:00:00Z,PT60M,19.1,196
2013-05-30T07:00:00Z,2013-05-30T06:00:00Z,PT60M,18.6,50
2013-05-30T08:00:00Z,2013-05-30T07:00:00Z,PT60M,17.9,0
2013-05-30T09:00:00Z,2013-05-30T08:00:00Z,PT60M,17.1,0
2013-05-30T10:00:00Z,2013-05-30T09:00:00Z,PT60M,16.4,0
2013-05-30T11:00:00Z,2013-05-30T10:00:00Z,PT60M,16.0,0
2013-05-30T12:00:00Z,2013-05-30T11:00:00Z,PT60M,15.5,0
2013-05-30T13:00:00Z,2013-05-30T12:00:00Z,PT60M,15.2,0
2013-05-30T14:00:00Z,2013-05-30T13:00:00Z,PT60M,15.0,0
2013-05-30T15:00:00Z,2013-05-30T14:00:00Z,PT60M,14.9,0
2013-05-30T16:00:00Z,2013-05-30T15:00:00Z,PT60M,14.6,0
2013-05-30T17:00:00Z,2013-05-30T16:00:00Z,PT60M,14.2,0
2013-05-30T18:00:00Z,2013-05-30T17:00:00Z,PT60M,13.8,0
2013-05-30T19:00:00Z,2013-05-30T18:00:00Z,PT60M,13.5,0
2013-05-30T20:00:00Z,2013-05-30T19:00:00Z,PT60M,13.1,0
2013-05-30T21:00:00Z,2013-05-30T20:00:00Z,PT60M,12.7,2
2013-05-30T22:00:00Z,2013-05-30T21:00:00Z,PT60M,13.1,88
2013-05-30T23:00:00Z,2013-05-30T22:00:00Z,PT60M,14.0,241
2013-05-31T00:00:00Z,2013-05-30T23:00:00Z,PT60M,14.9,385
2013-05-31T01:00:00Z,2013-05-31T00:00:00Z,PT60M,16.2,487
2013-05-31T02:00:00Z,2013-05-31T01:00:00Z,PT60M,17.7,537
2013-05-31T03:00:00Z,2013-05-31T02:00:00Z,PT60M,19.2,528
2013-05-31T04:00:00Z,2013-05-31T03:00:00Z,PT60M,19.9,463
2013-05-31T05:00:00Z,2013-05-31T04:00:00Z,PT60M,19.9,347
2013-05-31T06:00:00Z,2013-05-31T05:00:00Z,PT60M,19.8,195
2013-05-31T07:00:00Z,2013-05-31T06:00:00Z,PT60M,19.3,49
2013-05-31T08:00:00Z,2013-05-31T07:00:00Z,PT60M,18.5,0
2013-05-31T09:00:00Z,2013-05-31T08:00:00Z,PT60M,17.6,0
2013-05-31T10:00:00Z,2013-05-31T09:00:00Z,PT60M,17.0,0
2013-05-31T11:00:00Z,2013-05-31T10:00:00Z,PT60M,16.6,0
2013-05-31T12:00:00Z,2013-05-31T11:00:00Z,PT60M,16.2,0
2013-05-31T13:00:00Z,2013-05-31T12:00:00Z,PT60M,16.0,0
2013-05-31T14:00:00Z,2013-05-31T13:00:00Z,PT60M,15.8,0
2013-05-31T15:00:00Z,2013-05-31T14:00:00Z,PT60M,15.7,0
2013-05-31T16:00:00Z,2013-05-31T15:00:00Z,PT60M,15.6,0
2013-05-31T17:00:00Z,2013-05-31T16:00:00Z,PT60M,15.4,0
2013-05-31T18:00:00Z,2013-05-31T17:00:00Z,PT60M,15.2,0
2013-05-31T19:00:00Z,2013-05-31T18:00:00Z,PT60M,15.2,0
2013-05-31T20:00:00Z,2013-05-31T19:00:00Z,PT60M,15.2,0
2013-05-31T21:00:00Z,2013-05-31T20:00:00Z,PT60M,15.3,1
2013-05-31T22:00:00Z,2013-05-31T21:00:00Z,PT60M,15.6,72
2013-05-31T23:00:00Z,2013-05-31T22:00:00Z,PT60M,16.1,222
2013-06-01T00:00:00Z,2013-05-31T23:00:00Z,PT60M,16.6,200
2013-06-01T01:00:00Z,2013-06-01T00:00:00Z,PT60M,17.3,364
2013-06-01T02:00:00Z,2013-06-01T01:00:00Z,PT60M,18.2,463
2013-06-01T03:00:00Z,2013-06-01T02:00:00Z,PT60M,19.1,284
2013-06-01T04:00:00Z,2013-06-01T03:00:00Z,PT60M,19.4,138
2013-06-01T05:00:00Z,2013-06-01T04:00:00Z,PT60M,19.3,71
2013-06-01T06:00:00Z,2013-06-01T05:00:00Z,PT60M,19.1,42
2013-06-01T07:00:00Z,2013-06-01T06:00:00Z,PT60M,18.8,13
2013-06-01T08:00:00Z,2013-06-01T07:00:00Z,PT60M,18.3,0
2013-06-01T09:00:00Z,2013-06-01T08:00:00Z,PT60M,17.8,0
2013-06-01T10:00:00Z,2013-06-01T09:00:00Z,PT60M,17.2,0
2013-06-01T11:00:00Z,2013-06-01T10:00:00Z,PT60M,16.5,0
2013-06-01T12:00:00Z,2013-06-01T11:00:00Z,PT60M,15.9,0
2013-06-01T13:00:00Z,2013-06-01T12:00:00Z,PT60M,15.6,0
2013-06-01T14:00:00Z,2013-06-01T13:00:00Z,PT60M,15.6,0
2013-06-01T15:00:00Z,2013-06-01T14:00:00Z,PT60M,15.7,0
2013-06-01T16:00:00Z,2013-06-01T15:00:00Z,PT60M,15.6,0
2013-06-01T17:00:00Z,2013-06-01T16:00:00Z,PT60M,15.4,0
2013-06-01T18:00:00Z,2013-06-01T17:00:00Z,PT60M,15.2,0
2013-06-01T19:00:00Z,2013-06-01T18:00:00Z,PT60M,15.1,0
2013-06-01T20:00:00Z,2013-06-01T19:00:00Z,PT60M,15.0,0
2013-06-01T21:00:00Z,2013-06-01T20:00:00Z,PT60M,15.0,0
2013-06-01T22:00:00Z,2013-06-01T21:00:00Z,PT60M,15.0,13
2013-06-01T23:00:00Z,2013-06-01T22:00:00Z,PT60M,14.9,51
2013-06-02T00:00:00Z,2013-06-01T23:00:00Z,PT60M,14.9,84
2013-06-02T01:00:00Z,2013-06-02T00:00:00Z,PT60M,14.6,43
2013-06-02T02:00:00Z,2013-06-02T01:00:00Z,PT60M,14.2,25
2013-06-02T03:00:00Z,2013-06-02T02:00:00Z,PT60M,13.8,40
2013-06-02T04:00:00Z,2013-06-02T03:00:00Z,PT60M,13.7,90
2013-06-02T05:00:00Z,2013-06-02T04:00:00Z,PT60M,13.9,224
2013-06-02T06:00:00Z,2013-06-02T05:00:00Z,PT60M,14.1,162
2013-06-02T07:00:00Z,2013-06-02T06:00:00Z,PT60M,14.1,33
2013-06-02T08:00:00Z,2013-06-02T07:00:00Z,PT60M,13.9,0
2013-06-02T09:00:00Z,2013-06-02T08:00:00Z,PT60M,13.7,0
2013-06-02T10:00:00Z,2013-06-02T09:00:00Z,PT60M,13.7,0
2013-06-02T11:00:00Z,2013-06-02T10:00:00Z,PT60M,13.7,0
2013-06-02T12:00:00Z,2013-06-02T11:00:00Z,PT60M,13.8,0
2013-06-02T13:00:00Z,2013-06-02T12:00:00Z,PT60M,13.7,0
2013-06-02T14:00:00Z,2013-06-02T13:00:00Z,PT60M,13.6,0
2013-06-02T15:00:00Z,2013-06-02T14:00:00Z,PT60M,13.5,0
2013-06-02T16:00:00Z,2013-06-02T15:00:00Z,PT60M,13.4,0
2013-06-02T17:00:00Z,2013-06-02T16:00:00Z,PT60M,13.2,0
2013-06-02T18:00:00Z,2013-06-02T17:00:00Z,PT60M,13.1,0
2013-06-02T19:00:00Z,2013-06-02T18:00:00Z,PT60M,13.0,0
2013-06-02T20:00:00Z,2013-06-02T19:00:00Z,PT60M,12.9,0
2013-06-02T21:00:00Z,2013-06-02T20:00:00Z,PT60M,12.8,2
2013-06-02T22:00:00Z,2013-06-02T21:00:00Z,PT60M,12.9,84
2013-06-02T23:00:00Z,2013-06-02T22:00:00Z,PT60M,13.0,236
2013-06-03T00:00:00Z,2013-06-02T23:00:00Z,PT60M,13.1,382
2013-06-03T01:00:00Z,2013-06-03T00:00:00Z,PT60M,13.6,487
2013-06-03T02:00:00Z,2013-06-03T01:00:00Z,PT60M,14.4,539
2013-06-03T03:00:00Z,2013-06-03T02:00:00Z,PT60M,15.2,533
2013-06-03T04:00:00Z,2013-06-03T03:00:00Z,PT60M,15.6,470
2013-06-03T05:00:00Z,2013-06-03T04:00:00Z,PT60M,15.6,354
2013-06-03T06:00:00Z,2013-06-03T05:00:00Z,PT60M,15.6,200
2013-06-03T07:00:00Z,2013-06-03T06:00:00Z,PT60M,15.3,51
2013-06-03T08:00:00Z,2013-06-03T07:00:00Z,PT60M,14.9,0
2013-06-03T09:00:00Z,2013-06-03T08:00:00Z,PT60M,14.4,0
2013-06-03T10:00:00Z,2013-06-03T09:00:00Z,PT60M,13.7,0
2013-06-03T11:00:00Z,2013-06-03T10:00:00Z,PT60M,12.8,0
2013-06-03T12:00:00Z,2013-06-03T11:00:00Z,PT60M,11.9,0
2013-06-03T13:00:00Z,2013-06-03T12:00:00Z,PT60M,11.8,0
2013-06-03T14:00:00Z,2013-06-03T13:00:00Z,PT60M,12.1,0
2013-06-03T15:00:00Z,2013-06-03T14:00:00Z,PT60M,12.6,0
2013-06-03T16:00:00Z,2013-06-03T15:00:00Z,PT60M,12.8,0
2013-06-03T17:00:00Z,2013-06-03T16:00:00Z,PT60M,12.8,0
2013-06-03T18:00:00Z,2013-06-03T17:00:00Z,PT60M,12.8,0
2013-06-03T19:00:00Z,2013-06-03T18:00:00Z,PT60M,12.9,0
2013-06-03T20:00:00Z,2013-06-03T19:00:00Z,PT60M,12.9,0
2013-06-03T21:00:00Z,2013-06-03T20:00:00Z,PT60M,12.9,2
2013-06-03T22:00:00Z,2013-06-03T21:00:00Z,PT60M,13.0,81
2013-06-03T23:00:00Z,2013-06-03T22:00:00Z,PT60M,13.0,229
2013-06-04T00:00:00Z,2013-06-03T23:00:00Z,PT60M,13.1,374
2013-06-04T01:00:00Z,2013-06-04T00:00:00Z,PT60M,13.8,480
2013-06-04T02:00:00Z,2013-06-04T01:00:00Z,PT60M,14.8,532
2013-06-04T03:00:00Z,2013-06-04T02:00:00Z,PT60M,15.9,525
2013-06-04T04:00:00Z,2013-06-04T03:00:00Z,PT60M,16.5,462
2013-06-04T05:00:00Z,2013-06-04T04:00:00Z,PT60M,16.6,347
2013-06-04T06:00:00Z,2013-06-04T05:00:00Z,PT60M,16.6,196
2013-06-04T07:00:00Z,2013-06-04T06:00:00Z,PT60M,16.3,49
2013-06-04T08:00:00Z,2013-06-04T07:00:00Z,PT60M,15.8,0
2013-06-04T09:00:00Z,2013-06-04T08:00:00Z,PT60M,15.3,0
2013-06-04T10:00:00Z,2013-06-04T09:00:00Z,PT60M,14.5,0
2013-06-04T11:00:00Z,2013-06-04T10:00:00Z,PT60M,13.6,0
2013-06-04T12:00:00Z,2013-06-04T11:00:00Z,PT60M,12.7,0
2013-06-04T13:00:00Z,2013-06-04T12:00:00Z,PT60M,12.4,0
2013-06-04T14:00:00Z,2013-06-04T13:00:00Z,PT60M,12.4,0
2013-06-04T15:00:00Z,2013-06-04T14:00:00Z,PT60M,12.5,0
2013-06-04T16:00:00Z,2013-06-04T15:00:00Z,PT60M,12.4,0
2013-06-04T17:00:00Z,2013-06-04T16:00:00Z,PT60M,12.1,0
2013-06-04T18:00:00Z,2013-06-04T17:00:00Z,PT60M,11.7,0
2013-06-04T19:00:00Z,2013-06-04T18:00:00Z,PT60M,11.5,0
2013-06-04T20:00:00Z,2013-06-04T19:00:00Z,PT60M,11.4,0
2013-06-04T21:00:00Z,2013-06-04T20:00:00Z,PT60M,11.4,1
2013-06-04T22:00:00Z,2013-06-04T21:00:00Z,PT60M,11.4,47
2013-06-04T23:00:00Z,2013-06-04T22:00:00Z,PT60M,11.6,99
2013-06-05T00:00:00Z,2013-06-04T23:00:00Z,PT60M,11.8,207
2013-06-05T01:00:00Z,2013-06-05T00:00:00Z,PT60M,12.7,413
2013-06-05T02:00:00Z,2013-06-05T01:00:00Z,PT60M,14.2,519
2013-06-05T03:00:00Z,2013-06-05T02:00:00Z,PT60M,15.8,441
2013-06-05T04:00:00Z,2013-06-05T03:00:00Z,PT60M,16.6,349
2013-06-05T05:00:00Z,2013-06-05T04:00:00Z,PT60M,16.7,296
2013-06-05T06:00:00Z,2013-06-05T05:00:00Z,PT60M,16.8,158
2013-06-05T07:00:00Z,2013-06-05T06:00:00Z,PT60M,16.5,32
2013-06-05T08:00:00Z,2013-06-05T07:00:00Z,PT60M,16.0,0
2013-06-05T09:00:00Z,2013-06-05T08:00:00Z,PT60M,15.4,0
2013-06-05T10:00:00Z,2013-06-05T09:00:00Z,PT60M,14.9,0
2013-06-05T11:00:00Z,2013-06-05T10:00:00Z,PT60M,14.4,0
2013-06-05T12:00:00Z,2013-06-05T11:00:00Z,PT60M,13.9,0
2013-06-05T13:00:00Z,2013-06-05T12:00:00Z,PT60M,13.7,0
2013-06-05T14:00:00Z,2013-06-05T13:00:00Z,PT60M,13.8,0
2013-06-05T15:00:00Z,2013-06-05T14:00:00Z,PT60M,13.9,0
2013-06-05T16:00:00Z,2013-06-05T15:00:00Z,PT60M,13.9,0
2013-06-05T17:00:00Z,2013-06-05T16:00:00Z,PT60M,13.8,0
2013-06-05T18:00:00Z,2013-06-05T17:00:00Z,PT60M,13.8,0
2013-06-05T19:00:00Z,2013-06-05T18:00:00Z,PT60M,13.7,0
2013-06-05T20:00:00Z,2013-06-05T19:00:00Z,PT60M,13.7,0
2013-06-05T21:00:00Z,2013-06-05T20:00:00Z,PT60M,13.6,1
2013-06-05T22:00:00Z,2013-06-05T21:00:00Z,PT60M,13.8,42
2013-06-05T23:00:00Z,2013-06-05T22:00:00Z,PT60M,14.1,205
2013-06-06T00:00:00Z,2013-06-05T23:00:00Z,PT60M,14.4,296
2013-06-06T01:00:00Z,2013-06-06T00:00:00Z,PT60M,15.3,260
2013-06-06T02:00:00Z,2013-06-06T01:00:00Z,PT60M,16.5,260
2013-06-06T03:00:00Z,2013-06-06T02:00:00Z,PT60M,17.8,317
2013-06-06T04:00:00Z,2013-06-06T03:00:00Z,PT60M,18.3,221
2013-06-06T05:00:00Z,2013-06-06T04:00:00Z,PT60M,18.2,135
2013-06-06T06:00:00Z,2013-06-06T05:00:00Z,PT60M,18.1,83
2013-06-06T07:00:00Z,2013-06-06T06:00:00Z,PT60M,17.9,21
2013-06-06T08:00:00Z,2013-06-06T07:00:00Z,PT60M,17.6,0
2013-06-06T09:00:00Z,2013-06-06T08:00:00Z,PT60M,17.4,0
2013-06-06T10:00:00Z,2013-06-06T09:00:00Z,PT60M,17.0,0
2013-06-06T11:00:00Z,2013-06-06T10:00:00Z,PT60M,16.6,0
2013-06-06T12:00:00Z,2013-06-06T11:00:00Z,PT60M,16.1,0
2013-06-06T13:00:00Z,2013-06-06T12:00:00Z,PT60M,16.0,0
2013-06-06T14:00:00Z,2013-06-06T13:00:00Z,PT60M,16.1,0
2013-06-06T15:00:00Z,2013-06-06T14:00:00Z,PT60M,16.2,0
2013-06-06T16:00:00Z,2013-06-06T15:00:00Z,PT60M,16.3,0
2013-06-06T17:00:00Z,2013-06-06T16:00:00Z,PT60M,16.4,0
2013-06-06T18:00:00Z,2013-06-06T17:00:00Z,PT60M,16.4,0
2013-06-06T19:00:00Z,2013-06-06T18:00:00Z,PT60M,16.5,0
2013-06-06T20:00:00Z,2013-06-06T19:00:00Z,PT60M,16.7,0
2013-06-06T21:00:00Z,2013-06-06T20:00:00Z,PT60M,16.9,1
2013-06-06T22:00:00Z,2013-06-06T21:00:00Z,PT60M,17.0,28
2013-06-06T23:00:00Z,2013-06-06T22:00:00Z,PT60M,17.1,60
2013-06-07T00:00:00Z,2013-06-06T23:00:00Z,PT60M,17.2,60
2013-06-07T01:00:00Z,2013-06-07T00:00:00Z,PT60M,17.5,213
2013-06-07T02:00:00Z,2013-06-07T01:00:00Z,PT60M,18.1,263
2013-06-07T03:00:00Z,2013-06-07T02:00:00Z,PT60M,18.7,172
2013-06-07T04:00:00Z,2013-06-07T03:00:00Z,PT60M,19.0,302
2013-06-07T05:00:00Z,2013-06-07T04:00:00Z,PT60M,19.0,328
2013-06-07T06:00:00Z,2013-06-07T05:00:00Z,PT60M,18.9,188
2013-06-07T07:00:00Z,2013-06-07T06:00:00Z,PT60M,18.6,47
2013-06-07T08:00:00Z,2013-06-07T07:00:00Z,PT60M,18.1,0
2013-06-07T09:00:00Z,2013-06-07T08:00:00Z,PT60M,17.5,0
2013-06-07T10:00:00Z,2013-06-07T09:00:00Z,PT60M,16.8,0
2013-06-07T11:00:00Z,2013-06-07T10:00:00Z,PT60M,16.0,0
2013-06-07T12:00:00Z,2013-06-07T11:00:00Z,PT60M,15.2,0
2013-06-07T13:00:00Z,2013-06-07T12:00:00Z,PT60M,14.8,0
2013-06-07T14:00:00Z,2013-06-07T13:00:00Z,PT60M,14.6,0
2013-06-07T15:00:00Z,2013-06-07T14:00:00Z,PT60M,14.5,0
2013-06-07T16:00:00Z,2013-06-07T15:00:00Z,PT60M,14.3,0
2013-06-07T17:00:00Z,2013-06-07T16:00:00Z,PT60M,14.0,0
2013-06-07T18:00:00Z,2013-06-07T17:00:00Z,PT60M,13.8,0
2013-06-07T19:00:00Z,2013-06-07T18:00:00Z,PT60M,13.6,0
2013-06-07T20:00:00Z,2013-06-07T19:00:00Z,PT60M,13.4,0
2013-06-07T21:00:00Z,2013-06-07T20:00:00Z,PT60M,13.2,1
2013-06-07T22:00:00Z,2013-06-07T21:00:00Z,PT60M,13.2,49
2013-06-07T23:00:00Z,2013-06-07T22:00:00Z,PT60M,13.5,148
2013-06-08T00:00:00Z,2013-06-07T23:00:00Z,PT60M,13.7,304
2013-06-08T01:00:00Z,2013-06-08T00:00:00Z,PT60M,14.2,449
2013-06-08T02:00:00Z,2013-06-08T01:00:00Z,PT60M,14.8,337
2013-06-08T03:00:00Z,2013-06-08T02:00:00Z,PT60M,15.5,406
2013-06-08T04:00:00Z,2013-06-08T03:00:00Z,PT60M,15.7,248
2013-06-08T05:00:00Z,2013-06-08T04:00:00Z,PT60M,15.6,146
2013-06-08T06:00:00Z,2013-06-08T05:00:00Z,PT60M,15.5,117
2013-06-08T07:00:00Z,2013-06-08T06:00:00Z,PT60M,15.2,32
2013-06-08T08:00:00Z,2013-06-08T07:00:00Z,PT60M,14.8,0
2013-06-08T09:00:00Z,2013-06-08T08:00:00Z,PT60M,14.4,0
2013-06-08T10:00:00Z,2013-06-08T09:00:00Z,PT60M,14.0,0
2013-06-08T11:00:00Z,2013-06-08T10:00:00Z,PT60M,13.6,0
2013-06-08T12:00:00Z,2013-06-08T11:00:00Z,PT60M,13.3,0
2013-06-08T13:00:00Z,2013-06-08T12:00:00Z,PT60M,13.1,0
2013-06-08T14:00:00Z,2013-06-08T13:00:00Z,PT60M,13.1,0
2013-06-08T15:00:00Z,2013-06-08T14:00:00Z,PT60M,13.1,0
2013-06-08T16:00:00Z,2013-06-08T15:00:00Z,PT60M,13.1,0
2013-06-08T17:00:00Z,2013-06-08T16:00:00Z,PT60M,12.9,0
2013-06-08T18:00:00Z,2013-06-08T17:00:00Z,PT60M,12.8,0
2013-06-08T19:00:00Z,2013-06-08T18:00:00Z,PT60M,12.7,0
2013-06-08T20:00:00Z,2013-06-08T19:00:00Z,PT60M,12.6,0
2013-06-08T21:00:00Z,2013-06-08T20:00:00Z,PT60M,12.6,1
2013-06-08T22:00:00Z,2013-06-08T21:00:00Z,PT60M,12.7,78
2013-06-08T23:00:00Z,2013-06-08T22:00:00Z,PT60M,12.9,223
2013-06-09T00:00:00Z,2013-06-08T23:00:00Z,PT60M,13.2,367
2013-06-09T01:00:00Z,2013-06-09T00:00:00Z,PT60M,14.0,470
2013-06-09T02:00:00Z,2013-06-09T01:00:00Z,PT60M,15.2,520
2013-06-09T03:00:00Z,2013-06-09T02:00:00Z,PT60M,16.4,509
2013-06-09T04:00:00Z,2013-06-09T03:00:00Z,PT60M,16.9,347
2013-06-09T05:00:00Z,2013-06-09T04:00:00Z,PT60M,16.9,249
2013-06-09T06:00:00Z,2013-06-09T05:00:00Z,PT60M,16.9,165
2013-06-09T07:00:00Z,2013-06-09T06:00:00Z,PT60M,16.6,44
2013-06-09T08:00:00Z,2013-06-09T07:00:00Z,PT60M,16.2,0
2013-06-09T09:00:00Z,2013-06-09T08:00:00Z,PT60M,15.7,0
2013-06-09T10:00:00Z,2013-06-09T09:00:00Z,PT60M,15.1,0
2013-06-09T11:00:00Z,2013-06-09T10:00:00Z,PT60M,14.3,0
2013-06-09T12:00:00Z,2013-06-09T11:00:00Z,PT60M,13.5,0
2013-06-09T13:00:00Z,2013-06-09T12:00:00Z,PT60M,13.3,0
2013-06-09T14:00:00Z,2013-06-09T13:00:00Z,PT60M,13.3,0
2013-06-09T15:00:00Z,2013-06-09T14:00:00Z,PT60M,13.5,0
2013-06-09T16:00:00Z,2013-06-09T15:00:00Z,PT60M,13.4,0
2013-06-09T17:00:00Z,2013-06-09T16:00:00Z,PT60M,13.1,0
2013-06-09T18:00:00Z,2013-06-09T17:00:00Z,PT60M,12.8,0
2013-06-09T19:00:00Z,2013-06-09T18:00:00Z,PT60M,12.5,0
2013-06-09T20:00:00Z,2013-06-09T19:00:00Z,PT60M,12.3,0
2013-06-09T21:00:00Z,2013-06-09T20:00:00Z,PT60M,12.0,1
2013-06-09T22:00:00Z,2013-06-09T21:00:00Z,PT60M,12.2,73
2013-06-09T23:00:00Z,2013-06-09T22:00:00Z,PT60M,12.6,215
2013-06-10T00:00:00Z,2013-06-09T23:00:00Z,PT60M,13.1,356
2013-06-10T01:00:00Z,2013-06-10T00:00:00Z,PT60M,14.0,455
2013-06-10T02:00:00Z,2013-06-10T01:00:00Z,PT60M,15.3,367
2013-06-10T03:00:00Z,2013-06-10T02:00:00Z,PT60M,16.6,307
2013-06-10T04:00:00Z,2013-06-10T03:00:00Z,PT60M,17.1,168
2013-06-10T05:00:00Z,2013-06-10T04:00:00Z,PT60M,17.0,57
2013-06-10T06:00:00Z,2013-06-10T05:00:00Z,PT60M,16.8,48
2013-06-10T07:00:00Z,2013-06-10T06:00:00Z,PT60M,16.5,19
2013-06-10T08:00:00Z,2013-06-10T07:00:00Z,PT60M,16.1,0
2013-06-10T09:00:00Z,2013-06-10T08:00:00Z,PT60M,15.6,0
2013-06-10T10:00:00Z,2013-06-10T09:00:00Z,PT60M,15.0,0
2013-06-10T11:00:00Z,2013-06-10T10:00:00Z,PT60M,14.3,0
2013-06-10T12:00:00Z,2013-06-10T11:00:00Z,PT60M,13.6,0
2013-06-10T13:00:00Z,2013-06-10T12:00:00Z,PT60M,13.4,0
2013-06-10T14:00:00Z,2013-06-10T13:00:00Z,PT60M,13.6,0
2013-06-10T15:00:00Z,2013-06-10T14:00:00Z,PT60M,13.8,0
2013-06-10T16:00:00Z,2013-06-10T15:00:00Z,PT60M,13.9,0
2013-06-10T17:00:00Z,2013-06-10T16:00:00Z,PT60M,13.8,0
2013-06-10T18:00:00Z,2013-06-10T17:00:00Z,PT60M,13.7,0
2013-06-10T19:00:00Z,2013-06-10T18:00:00Z,PT60M,13.5,0
2013-06-10T20:00:00Z,2013-06-10T19:00:00Z,PT60M,13.4,0
2013-06-10T21:00:00Z,2013-06-10T20:00:00Z,PT60M,13.2,1
2013-06-10T22:00:00Z,2013-06-10T21:00:00Z,PT60M,13.1,76
2013-06-10T23:00:00Z,2013-06-10T22:00:00Z,PT60M,13.2,222
2013-06-11T00:00:00Z,2013-06-10T23:00:00Z,PT60M,13.4,369
